"ID_PARTICIPANTE";"IDBENEFICIO";"NOME";"VL_VALOR";"DT_INICIO_BENEFICIO"
"10126640";"487";"NP - Beneficio Pleno";"1460,22";"01/03/2013"
"10126641";"487";"NP - Beneficio Pleno";"713,08";"01/03/2013"
"10126642";"487";"NP - Beneficio Pleno";"293,96";"02/04/2009"
"10126643";"487";"NP - Beneficio Pleno";"734,27";"05/01/2013"
"10126644";"487";"NP - Beneficio Pleno";"859,95";"25/08/2012"
"10126645";"487";"NP - Beneficio Pleno";"100,34";"02/01/2008"
"10126646";"487";"NP - Beneficio Pleno";"176,13";"03/01/2008"
"10126647";"487";"NP - Beneficio Pleno";"1213,89";"01/08/2012"
"10126648";"487";"NP - Beneficio Pleno";"404,69";"23/07/2012"
"10126649";"487";"NP - Beneficio Pleno";"342,01";"16/10/2009"
"10126650";"487";"NP - Beneficio Pleno";"696,91";"22/06/2011"
"10126651";"487";"NP - Beneficio Pleno";"706,13";"27/04/2010"
"10126652";"487";"NP - Beneficio Pleno";"874,43";"01/05/2010"
"10126653";"487";"NP - Beneficio Pleno";"97,37";"01/03/2008"
"10126654";"487";"NP - Beneficio Pleno";"118,98";"03/01/2008"
"10126655";"487";"NP - Beneficio Pleno";"1836,05";"16/05/2015"
"10126656";"487";"NP - Beneficio Pleno";"1057,09";"29/05/2015"
"10126657";"487";"NP - Beneficio Pleno";"168,27";"01/03/2008"
"10126658";"487";"NP - Beneficio Pleno";"100,69";"29/02/2008"
"10126659";"487";"NP - Beneficio Pleno";"590,13";"15/03/2012"
"10126660";"487";"NP - Beneficio Pleno";"810,94";"25/08/2012"
"10126661";"487";"NP - Beneficio Pleno";"371,58";"17/11/2010"
"10126662";"487";"NP - Beneficio Pleno";"1099,45";"01/04/2015"
"10126663";"487";"NP - Beneficio Pleno";"181,56";"01/03/2008"
"10126664";"487";"NP - Beneficio Pleno";"532,16";"17/08/2013"
"10126665";"487";"NP - Beneficio Pleno";"392,53";"05/07/2012"
"10126666";"487";"NP - Beneficio Pleno";"211,30";"13/07/2009"
"10126667";"487";"NP - Beneficio Pleno";"118,90";"01/03/2008"
"10126668";"487";"NP - Beneficio Pleno";"346,68";"24/08/2012"
"10126669";"487";"NP - Beneficio Pleno";"149,18";"01/03/2008"
"10126670";"487";"NP - Beneficio Pleno";"971,96";"30/05/2015"
"10126671";"487";"NP - Beneficio Pleno";"447,61";"15/03/2012"
"10126672";"487";"NP - Beneficio Pleno";"1668,28";"28/05/2015"
"10126673";"487";"NP - Beneficio Pleno";"651,59";"25/08/2012"
"10126674";"487";"NP - Beneficio Pleno";"196,14";"29/02/2008"
"10126675";"487";"NP - Beneficio Pleno";"1203,03";"20/05/2015"
"10126676";"487";"NP - Beneficio Pleno";"238,71";"01/05/2010"
"10126677";"487";"NP - Beneficio Pleno";"588,99";"24/08/2012"
"10126678";"487";"NP - Beneficio Pleno";"793,09";"25/08/2012"
"10126679";"487";"NP - Beneficio Pleno";"132,45";"19/01/2008"
"10126680";"487";"NP - Beneficio Pleno";"556,90";"11/08/2012"
"10126681";"487";"NP - Beneficio Pleno";"474,58";"08/06/2009"
"10126682";"487";"NP - Beneficio Pleno";"399,46";"01/05/2010"
"10126683";"487";"NP - Beneficio Pleno";"146,73";"14/04/2010"
"10126684";"487";"NP - Beneficio Pleno";"2690,04";"28/05/2015"
"10126685";"487";"NP - Beneficio Pleno";"77,12";"26/01/2008"
"10126686";"487";"NP - Beneficio Pleno";"103,56";"19/01/2008"
"10126687";"487";"NP - Beneficio Pleno";"60,22";"12/04/2008"
"10126688";"487";"NP - Beneficio Pleno";"61,80";"04/01/2008"
"10126689";"481";"NP - Beneficio por Invalidez";"1240,05";"13/11/2014"
"10126690";"487";"NP - Beneficio Pleno";"1359,54";"01/05/2010"
"10126691";"481";"NP - Beneficio por Invalidez";"962,00";"04/03/2013"
"10126692";"487";"NP - Beneficio Pleno";"818,54";"25/08/2012"
"10126693";"487";"NP - Beneficio Pleno";"156,75";"15/08/2008"
"10126694";"487";"NP - Beneficio Pleno";"163,08";"01/05/2010"
"10126695";"487";"NP - Beneficio Pleno";"431,78";"14/04/2012"
"10126696";"487";"NP - Beneficio Pleno";"1172,91";"07/04/2011"
"10126697";"487";"NP - Beneficio Pleno";"100,40";"12/01/2008"
"10126698";"487";"NP - Beneficio Pleno";"128,52";"04/05/2010"
"10126699";"487";"NP - Beneficio Pleno";"958,85";"24/03/2016"
"10126700";"481";"NP - Beneficio por Invalidez";"178,48";"29/06/2009"
"10126701";"487";"NP - Beneficio Pleno";"2101,46";"30/05/2015"
"10126702";"487";"NP - Beneficio Pleno";"485,44";"25/08/2012"
"10126703";"487";"NP - Beneficio Pleno";"412,15";"19/02/2011"
"10126704";"487";"NP - Beneficio Pleno";"182,54";"01/01/2009"
"10126705";"487";"NP - Beneficio Pleno";"183,52";"01/05/2009"
"10126706";"487";"NP - Beneficio Pleno";"84,80";"25/07/2008"
"10126707";"487";"NP - Beneficio Pleno";"116,23";"13/11/2008"
"10126708";"487";"NP - Beneficio Pleno";"1509,42";"28/02/2012"
"10126709";"487";"NP - Beneficio Pleno";"340,98";"20/04/2010"
"10126710";"487";"NP - Beneficio Pleno";"485,14";"17/07/2012"
"10126711";"487";"NP - Beneficio Pleno";"542,97";"19/02/2011"
"10126712";"487";"NP - Beneficio Pleno";"172,42";"01/03/2008"
"10126713";"487";"NP - Beneficio Pleno";"221,59";"12/01/2012"
"10126714";"487";"NP - Beneficio Pleno";"321,10";"14/04/2010"
"10126715";"487";"NP - Beneficio Pleno";"81,29";"16/09/2008"
"10126716";"487";"NP - Beneficio Pleno";"407,95";"20/03/2010"
"10126717";"481";"NP - Beneficio por Invalidez";"119,55";"23/06/2008"
"10126718";"487";"NP - Beneficio Pleno";"1100,99";"14/03/2015"
"10126719";"487";"NP - Beneficio Pleno";"457,69";"25/08/2012"
"10126720";"487";"NP - Beneficio Pleno";"978,71";"26/05/2015"
"10126721";"487";"NP - Beneficio Pleno";"69,43";"17/04/2007"
"10126722";"487";"NP - Beneficio Pleno";"115,00";"22/06/2010"
"10126723";"487";"NP - Beneficio Pleno";"181,58";"01/03/2008"
"10126724";"487";"NP - Beneficio Pleno";"798,59";"25/08/2012"
"10126725";"487";"NP - Beneficio Pleno";"294,67";"06/03/2010"
"10126726";"487";"NP - Beneficio Pleno";"93,20";"06/02/2008"
"10126727";"487";"NP - Beneficio Pleno";"360,49";"24/06/2013"
"10126728";"487";"NP - Beneficio Pleno";"440,51";"23/08/2012"
"10126729";"487";"NP - Beneficio Pleno";"604,91";"01/08/2013"
"10126730";"487";"NP - Beneficio Pleno";"491,49";"30/04/2016"
"10126731";"487";"NP - Beneficio Pleno";"307,88";"25/08/2012"
"10126732";"487";"NP - Beneficio Pleno";"694,21";"24/05/2015"
"10126733";"487";"NP - Beneficio Pleno";"1031,49";"31/03/2015"
"10126734";"487";"NP - Beneficio Pleno";"871,13";"01/03/2013"
"10126735";"487";"NP - Beneficio Pleno";"184,01";"03/01/2008"
"10126736";"487";"NP - Beneficio Pleno";"477,14";"03/06/2013"
"10126737";"487";"NP - Beneficio Pleno";"2328,57";"30/04/2016"
"10126738";"487";"NP - Beneficio Pleno";"825,80";"30/07/2012"
"10126739";"487";"NP - Beneficio Pleno";"511,42";"01/05/2010"
"10126740";"487";"NP - Beneficio Pleno";"202,84";"06/09/2008"
"10126741";"481";"NP - Beneficio por Invalidez";"98,72";"28/08/2007"
"10126742";"487";"NP - Beneficio Pleno";"770,88";"01/08/2012"
"10126743";"487";"NP - Beneficio Pleno";"97,39";"16/01/2008"
"10126744";"487";"NP - Beneficio Pleno";"1855,33";"29/05/2015"
"10126745";"487";"NP - Beneficio Pleno";"66,37";"03/01/2008"
"10126746";"487";"NP - Beneficio Pleno";"599,24";"02/04/2016"
"10126747";"487";"NP - Beneficio Pleno";"456,14";"12/02/2011"
"10126748";"487";"NP - Beneficio Pleno";"839,07";"12/01/2013"
"10126749";"487";"NP - Beneficio Pleno";"10,30";"12/05/2010"
"10126750";"487";"NP - Beneficio Pleno";"627,52";"28/05/2015"
"10126751";"487";"NP - Beneficio Pleno";"184,51";"06/02/2008"
"10126752";"487";"NP - Beneficio Pleno";"1532,42";"01/04/2016"
"10126753";"487";"NP - Beneficio Pleno";"589,16";"01/05/2010"
"10126754";"487";"NP - Beneficio Pleno";"861,33";"28/05/2015"
"10126755";"487";"NP - Beneficio Pleno";"96,51";"01/03/2008"
"10126756";"487";"NP - Beneficio Pleno";"63,64";"27/10/2007"
"10126757";"487";"NP - Beneficio Pleno";"175,52";"21/02/2008"
"10126758";"487";"NP - Beneficio Pleno";"464,88";"18/10/2009"
"10126759";"487";"NP - Beneficio Pleno";"395,60";"22/08/2012"
"10126760";"487";"NP - Beneficio Pleno";"95,86";"02/08/2008"
"10126761";"487";"NP - Beneficio Pleno";"157,74";"01/03/2008"
"10126762";"487";"NP - Beneficio Pleno";"785,10";"01/03/2013"
"10126763";"487";"NP - Beneficio Pleno";"253,93";"28/03/2009"
"10126764";"487";"NP - Beneficio Pleno";"22,50";"23/01/2007"
"10126765";"487";"NP - Beneficio Pleno";"1086,28";"28/05/2015"
"10126766";"487";"NP - Beneficio Pleno";"349,20";"01/04/2010"
"10126767";"487";"NP - Beneficio Pleno";"301,56";"22/12/2008"
"10126768";"487";"NP - Beneficio Pleno";"614,64";"22/02/2011"
"10126769";"487";"NP - Beneficio Pleno";"1415,60";"14/05/2015"
"10126770";"487";"NP - Beneficio Pleno";"1414,80";"30/04/2016"
"10126771";"487";"NP - Beneficio Pleno";"171,26";"19/01/2008"
"10126772";"487";"NP - Beneficio Pleno";"223,09";"01/01/2010"
"10126773";"487";"NP - Beneficio Pleno";"1169,73";"17/08/2013"
"10126774";"487";"NP - Beneficio Pleno";"1537,38";"09/05/2015"
"10126775";"487";"NP - Beneficio Pleno";"894,02";"25/08/2012"
"10126776";"487";"NP - Beneficio Pleno";"134,74";"31/01/2008"
"10126777";"487";"NP - Beneficio Pleno";"1226,92";"11/04/2015"
"10126778";"487";"NP - Beneficio Pleno";"1801,42";"25/04/2016"
"10126779";"487";"NP - Beneficio Pleno";"1033,82";"01/07/2013"
"10126780";"487";"NP - Beneficio Pleno";"270,88";"06/09/2008"
"10126781";"487";"NP - Beneficio Pleno";"508,67";"13/01/2009"
"10126782";"487";"NP - Beneficio Pleno";"1615,72";"17/08/2013"
"10126783";"487";"NP - Beneficio Pleno";"230,95";"03/01/2008"
"10126784";"487";"NP - Beneficio Pleno";"1396,66";"13/07/2013"
"10126785";"487";"NP - Beneficio Pleno";"555,03";"25/08/2012"
"10126786";"487";"NP - Beneficio Pleno";"1057,59";"25/08/2012"
"10126787";"487";"NP - Beneficio Pleno";"124,64";"01/03/2008"
"10126788";"487";"NP - Beneficio Pleno";"553,42";"01/02/2011"
"10126789";"487";"NP - Beneficio Pleno";"129,87";"01/03/2008"
"10126790";"487";"NP - Beneficio Pleno";"314,87";"22/02/2011"
"10126791";"487";"NP - Beneficio Pleno";"131,49";"23/12/2008"
"10126792";"487";"NP - Beneficio Pleno";"1512,04";"25/03/2016"
"10126793";"487";"NP - Beneficio Pleno";"701,06";"30/04/2010"
"10126794";"487";"NP - Beneficio Pleno";"333,80";"01/01/2010"
"10126795";"487";"NP - Beneficio Pleno";"1234,20";"25/04/2015"
"10126796";"487";"NP - Beneficio Pleno";"744,67";"22/01/2013"
"10126797";"487";"NP - Beneficio Pleno";"395,29";"14/07/2012"
"10126798";"487";"NP - Beneficio Pleno";"796,95";"07/04/2015"
"10126799";"487";"NP - Beneficio Pleno";"428,25";"20/03/2010"
"10126800";"487";"NP - Beneficio Pleno";"105,93";"01/03/2008"
"10126801";"487";"NP - Beneficio Pleno";"951,56";"25/08/2012"
"10126802";"487";"NP - Beneficio Pleno";"357,55";"01/05/2010"
"10126803";"487";"NP - Beneficio Pleno";"782,71";"01/03/2013"
"10126804";"487";"NP - Beneficio Pleno";"775,18";"25/08/2012"
"10126805";"487";"NP - Beneficio Pleno";"158,62";"01/03/2008"
"10126806";"487";"NP - Beneficio Pleno";"144,29";"01/03/2008"
"10126807";"487";"NP - Beneficio Pleno";"98,33";"10/04/2008"
"10126808";"487";"NP - Beneficio Pleno";"527,13";"08/01/2010"
"10126809";"487";"NP - Beneficio Pleno";"84,94";"03/12/2008"
"10126810";"487";"NP - Beneficio Pleno";"432,97";"05/03/2012"
"10126811";"487";"NP - Beneficio Pleno";"580,66";"25/08/2012"
"10126812";"487";"NP - Beneficio Pleno";"116,91";"01/03/2008"
"10126813";"487";"NP - Beneficio Pleno";"463,14";"04/01/2010"
"10126814";"487";"NP - Beneficio Pleno";"290,37";"01/04/2009"
"10126815";"487";"NP - Beneficio Pleno";"122,69";"16/01/2008"
"10126816";"487";"NP - Beneficio Pleno";"986,92";"03/07/2012"
"10126817";"487";"NP - Beneficio Pleno";"365,53";"21/10/2009"
"10126818";"487";"NP - Beneficio Pleno";"215,74";"23/06/2009"
"10126819";"487";"NP - Beneficio Pleno";"326,96";"21/07/2012"
"10126820";"487";"NP - Beneficio Pleno";"1460,04";"25/04/2016"
"10126821";"487";"NP - Beneficio Pleno";"1496,58";"20/07/2016"
"10126822";"487";"NP - Beneficio Pleno";"165,47";"12/06/2008"
"10126823";"487";"NP - Beneficio Pleno";"573,39";"02/06/2011"
"10126824";"487";"NP - Beneficio Pleno";"240,00";"06/12/2008"
"10126825";"487";"NP - Beneficio Pleno";"585,92";"22/06/2010"
"10126826";"487";"NP - Beneficio Pleno";"1272,04";"20/05/2015"
"10126827";"487";"NP - Beneficio Pleno";"511,92";"22/02/2011"
"10126828";"487";"NP - Beneficio Pleno";"1043,24";"01/05/2015"
"10126829";"487";"NP - Beneficio Pleno";"386,09";"10/04/2010"
"10126830";"487";"NP - Beneficio Pleno";"1376,50";"25/08/2012"
"10126831";"487";"NP - Beneficio Pleno";"1812,13";"04/05/2015"
"10126832";"487";"NP - Beneficio Pleno";"1146,71";"26/05/2015"
"10126833";"487";"NP - Beneficio Pleno";"1761,56";"28/05/2015"
"10126834";"487";"NP - Beneficio Pleno";"1424,01";"18/06/2016"
"10126835";"487";"NP - Beneficio Pleno";"122,22";"03/01/2008"
"10126836";"487";"NP - Beneficio Pleno";"161,61";"01/07/2009"
"10126837";"487";"NP - Beneficio Pleno";"469,25";"10/09/2011"
"10126838";"487";"NP - Beneficio Pleno";"1101,61";"01/05/2010"
"10126839";"487";"NP - Beneficio Pleno";"1393,16";"25/08/2012"
"10126840";"487";"NP - Beneficio Pleno";"1101,87";"21/08/2012"
"10126841";"487";"NP - Beneficio Pleno";"236,15";"22/11/2010"
"10126842";"487";"NP - Beneficio Pleno";"300,87";"01/07/2009"
"10126843";"487";"NP - Beneficio Pleno";"537,36";"01/07/2011"
"10126844";"487";"NP - Beneficio Pleno";"1601,53";"28/05/2015"
"10126845";"487";"NP - Beneficio Pleno";"1118,90";"17/08/2013"
"10126846";"487";"NP - Beneficio Pleno";"56,43";"01/03/2008"
"10126847";"487";"NP - Beneficio Pleno";"496,87";"24/04/2010"
"10126848";"487";"NP - Beneficio Pleno";"407,80";"01/04/2010"
"10126849";"487";"NP - Beneficio Pleno";"274,83";"16/01/2008"
"10126850";"487";"NP - Beneficio Pleno";"343,70";"17/04/2010"
"10126851";"487";"NP - Beneficio Pleno";"133,51";"01/03/2008"
"10126852";"487";"NP - Beneficio Pleno";"93,78";"01/11/2007"
"10126853";"487";"NP - Beneficio Pleno";"755,47";"01/07/2013"
"10126854";"487";"NP - Beneficio Pleno";"357,69";"18/09/2009"
"10126855";"487";"NP - Beneficio Pleno";"965,30";"22/02/2011"
"10126856";"487";"NP - Beneficio Pleno";"169,30";"20/03/2010"
"10126857";"487";"NP - Beneficio Pleno";"587,31";"25/08/2012"
"10126858";"487";"NP - Beneficio Pleno";"476,60";"30/10/2012"
"10126859";"487";"NP - Beneficio Pleno";"941,66";"29/05/2015"
"10126860";"487";"NP - Beneficio Pleno";"1112,19";"19/04/2016"
"10126861";"487";"NP - Beneficio Pleno";"632,47";"21/07/2012"
"10126862";"487";"NP - Beneficio Pleno";"613,53";"25/02/2012"
"10126863";"487";"NP - Beneficio Pleno";"853,54";"01/05/2015"
"10126864";"487";"NP - Beneficio Pleno";"336,88";"24/08/2009"
"10126865";"487";"NP - Beneficio Pleno";"1581,22";"13/02/2013"
"10126866";"487";"NP - Beneficio Pleno";"510,23";"22/02/2011"
"10126867";"487";"NP - Beneficio Pleno";"317,42";"01/03/2013"
"10126868";"487";"NP - Beneficio Pleno";"254,26";"01/05/2010"
"10126869";"487";"NP - Beneficio Pleno";"374,00";"25/12/2009"
"10126870";"487";"NP - Beneficio Pleno";"1005,43";"28/05/2015"
"10126871";"487";"NP - Beneficio Pleno";"420,22";"01/05/2015"
"10126872";"487";"NP - Beneficio Pleno";"1839,07";"01/05/2015"
"10126873";"487";"NP - Beneficio Pleno";"1202,31";"16/08/2013"
"10126874";"487";"NP - Beneficio Pleno";"608,95";"23/02/2013"
"10126875";"487";"NP - Beneficio Pleno";"53,76";"29/01/2008"
"10126876";"487";"NP - Beneficio Pleno";"413,14";"21/08/2012"
"10126877";"487";"NP - Beneficio Pleno";"693,72";"25/08/2012"
"10126878";"487";"NP - Beneficio Pleno";"1235,25";"26/05/2015"
"10126879";"487";"NP - Beneficio Pleno";"174,36";"06/10/2008"
"10126880";"487";"NP - Beneficio Pleno";"757,47";"25/08/2012"
"10126881";"487";"NP - Beneficio Pleno";"971,27";"15/03/2016"
"10126882";"487";"NP - Beneficio Pleno";"213,25";"31/01/2009"
"10126883";"487";"NP - Beneficio Pleno";"455,78";"31/10/2009"
"10126884";"487";"NP - Beneficio Pleno";"1513,17";"10/03/2015"
"10126885";"487";"NP - Beneficio Pleno";"206,76";"01/03/2008"
"10126886";"487";"NP - Beneficio Pleno";"1595,40";"24/05/2015"
"10126887";"487";"NP - Beneficio Pleno";"1009,70";"01/05/2010"
"10126888";"487";"NP - Beneficio Pleno";"478,53";"04/01/2011"
"10126889";"487";"NP - Beneficio Pleno";"787,92";"23/05/2015"
"10126890";"487";"NP - Beneficio Pleno";"732,12";"23/08/2012"
"10126891";"487";"NP - Beneficio Pleno";"52,41";"16/02/2008"
"10126892";"487";"NP - Beneficio Pleno";"109,09";"01/03/2008"
"10126893";"487";"NP - Beneficio Pleno";"107,20";"21/02/2008"
"10126894";"487";"NP - Beneficio Pleno";"316,32";"01/12/2011"
"10126895";"487";"NP - Beneficio Pleno";"875,06";"12/01/2013"
"10126896";"487";"NP - Beneficio Pleno";"265,79";"01/05/2010"
"10126897";"487";"NP - Beneficio Pleno";"520,36";"16/10/2009"
"10126898";"487";"NP - Beneficio Pleno";"1395,37";"23/05/2015"
"10126899";"487";"NP - Beneficio Pleno";"2060,32";"02/04/2015"
"10126900";"487";"NP - Beneficio Pleno";"1148,69";"09/07/2011"
"10126901";"487";"NP - Beneficio Pleno";"549,42";"25/04/2016"
"10126902";"487";"NP - Beneficio Pleno";"314,15";"03/07/2012"
"10126903";"487";"NP - Beneficio Pleno";"414,95";"01/04/2010"
"10126904";"487";"NP - Beneficio Pleno";"965,33";"14/07/2012"
"10126905";"487";"NP - Beneficio Pleno";"1009,56";"01/04/2015"
"10126906";"487";"NP - Beneficio Pleno";"307,57";"16/12/2008"
"10126907";"487";"NP - Beneficio Pleno";"382,91";"01/04/2010"
"10126908";"481";"NP - Beneficio por Invalidez";"64,29";"20/07/2007"
"10126909";"487";"NP - Beneficio Pleno";"744,89";"20/05/2015"
"10126910";"487";"NP - Beneficio Pleno";"101,83";"03/01/2008"
"10126911";"481";"NP - Beneficio por Invalidez";"520,92";"04/06/2010"
"10126912";"487";"NP - Beneficio Pleno";"962,41";"30/05/2015"
"10126913";"487";"NP - Beneficio Pleno";"794,61";"25/08/2012"
"10126914";"487";"NP - Beneficio Pleno";"1108,10";"17/08/2013"
"10126915";"487";"NP - Beneficio Pleno";"931,40";"01/07/2013"
"10126916";"487";"NP - Beneficio Pleno";"365,13";"07/07/2012"
"10126917";"487";"NP - Beneficio Pleno";"307,73";"09/07/2010"
"10126918";"487";"NP - Beneficio Pleno";"1055,55";"20/02/2016"
"10126919";"487";"NP - Beneficio Pleno";"922,31";"19/07/2016"
"10126920";"487";"NP - Beneficio Pleno";"1366,99";"21/04/2015"
"10126921";"487";"NP - Beneficio Pleno";"1584,85";"10/03/2015"
"10126922";"487";"NP - Beneficio Pleno";"177,48";"22/01/2008"
"10126923";"487";"NP - Beneficio Pleno";"1919,24";"20/04/2015"
"10126924";"487";"NP - Beneficio Pleno";"1160,40";"28/03/2015"
"10126925";"487";"NP - Beneficio Pleno";"397,16";"01/05/2010"
"10126926";"487";"NP - Beneficio Pleno";"3129,70";"26/04/2016"
"10126927";"487";"NP - Beneficio Pleno";"628,36";"04/05/2012"
"10126928";"487";"NP - Beneficio Pleno";"813,93";"11/04/2015"
"10126929";"487";"NP - Beneficio Pleno";"732,65";"04/07/2012"
"10126930";"487";"NP - Beneficio Pleno";"1086,23";"22/06/2016"
"10126931";"487";"NP - Beneficio Pleno";"651,28";"21/08/2012"
"10126932";"487";"NP - Beneficio Pleno";"302,10";"03/07/2009"
"10126933";"487";"NP - Beneficio Pleno";"208,19";"01/05/2010"
"10126934";"487";"NP - Beneficio Pleno";"197,04";"03/01/2008"
"10126935";"487";"NP - Beneficio Pleno";"787,07";"21/05/2015"
"10126936";"487";"NP - Beneficio Pleno";"135,71";"01/03/2008"
"10126937";"487";"NP - Beneficio Pleno";"614,29";"01/05/2010"
"10126938";"487";"NP - Beneficio Pleno";"302,39";"02/01/2008"
"10126939";"487";"NP - Beneficio Pleno";"457,72";"22/01/2011"
"10126940";"487";"NP - Beneficio Pleno";"1409,54";"10/03/2015"
"10126941";"487";"NP - Beneficio Pleno";"1320,10";"28/04/2015"
"10126942";"487";"NP - Beneficio Pleno";"177,69";"23/11/2012"
"10126943";"487";"NP - Beneficio Pleno";"2538,34";"30/04/2016"
"10126944";"487";"NP - Beneficio Pleno";"352,13";"30/03/2011"
"10126945";"487";"NP - Beneficio Pleno";"933,31";"16/07/2012"
"10126946";"487";"NP - Beneficio Pleno";"180,00";"21/02/2008"
"10126947";"487";"NP - Beneficio Pleno";"438,19";"16/08/2011"
"10126948";"487";"NP - Beneficio Pleno";"574,24";"12/02/2011"
"10126949";"487";"NP - Beneficio Pleno";"434,90";"13/03/2010"
"10126950";"487";"NP - Beneficio Pleno";"1313,01";"31/03/2015"
"10126951";"487";"NP - Beneficio Pleno";"810,23";"01/08/2012"
"10126952";"487";"NP - Beneficio Pleno";"1522,40";"23/05/2015"
"10126953";"487";"NP - Beneficio Pleno";"884,45";"20/05/2013"
"10126954";"487";"NP - Beneficio Pleno";"1005,65";"09/07/2012"
"10126955";"487";"NP - Beneficio Pleno";"391,86";"01/08/2012"
"10126956";"487";"NP - Beneficio Pleno";"263,57";"05/01/2008"
"10126957";"487";"NP - Beneficio Pleno";"866,15";"24/03/2010"
"10126958";"487";"NP - Beneficio Pleno";"119,43";"03/01/2008"
"10126959";"487";"NP - Beneficio Pleno";"741,40";"01/07/2011"
"10126960";"487";"NP - Beneficio Pleno";"600,39";"28/05/2015"
"10126961";"487";"NP - Beneficio Pleno";"847,01";"21/05/2015"
"10126962";"487";"NP - Beneficio Pleno";"3,15";"13/11/2012"
"10126963";"487";"NP - Beneficio Pleno";"706,59";"01/08/2012"
"10126964";"487";"NP - Beneficio Pleno";"190,13";"01/03/2008"
"10126965";"487";"NP - Beneficio Pleno";"511,35";"01/10/2010"
